simulation_id,network_type,converged,step,theory,num_agents,true_probs_old,true_probs_new
1624,cycle,True,7,New Theory,10,0.2,0.8
1625,cycle,True,3,Old Theory,10,0.2,0.8
1626,cycle,True,1,Old Theory,10,0.2,0.8
1627,cycle,True,8,New Theory,10,0.2,0.8
1628,cycle,True,2,Old Theory,10,0.2,0.8
1629,cycle,True,1,Old Theory,10,0.2,0.8
1630,cycle,True,1,Old Theory,10,0.2,0.8
1631,cycle,True,7,New Theory,10,0.2,0.8
1632,cycle,True,7,New Theory,10,0.2,0.8
1633,cycle,True,1,Old Theory,10,0.2,0.8
1634,cycle,True,7,New Theory,10,0.2,0.8
1635,cycle,True,1,Old Theory,10,0.2,0.8
1636,cycle,True,7,New Theory,10,0.2,0.8
1637,cycle,True,5,New Theory,10,0.2,0.8
1638,cycle,True,7,New Theory,10,0.2,0.8
1639,cycle,True,11,New Theory,10,0.2,0.8
1640,cycle,True,11,New Theory,10,0.2,0.8
1641,cycle,True,1,Old Theory,10,0.2,0.8
1642,cycle,True,6,New Theory,10,0.2,0.8
1643,cycle,True,10,New Theory,10,0.2,0.8
1644,cycle,True,1,Old Theory,10,0.2,0.8
1645,cycle,True,8,New Theory,10,0.2,0.8
1646,cycle,True,6,New Theory,10,0.2,0.8
1647,cycle,True,10,New Theory,10,0.2,0.8
1648,cycle,True,6,New Theory,10,0.2,0.8
1649,cycle,True,10,New Theory,10,0.2,0.8
1650,cycle,True,7,New Theory,10,0.2,0.8
1651,cycle,True,7,New Theory,10,0.2,0.8
1652,cycle,True,7,New Theory,10,0.2,0.8
1653,cycle,True,9,New Theory,10,0.2,0.8
1654,cycle,True,3,Old Theory,10,0.2,0.8
1655,cycle,True,1,Old Theory,10,0.2,0.8
1656,cycle,True,7,New Theory,10,0.2,0.8
1657,cycle,True,8,New Theory,10,0.2,0.8
1658,cycle,True,10,New Theory,10,0.2,0.8
1659,cycle,True,8,New Theory,10,0.2,0.8
1660,cycle,True,3,Old Theory,10,0.2,0.8
1661,cycle,True,6,New Theory,10,0.2,0.8
1662,cycle,True,3,Old Theory,10,0.2,0.8
1663,cycle,True,8,New Theory,10,0.2,0.8
1664,cycle,True,1,Old Theory,10,0.2,0.8
1665,cycle,True,10,New Theory,10,0.2,0.8
1666,cycle,True,1,Old Theory,10,0.2,0.8
1667,cycle,True,7,New Theory,10,0.2,0.8
1668,cycle,True,5,New Theory,10,0.2,0.8
1669,cycle,True,6,New Theory,10,0.2,0.8
1670,cycle,True,9,New Theory,10,0.2,0.8
1671,cycle,True,8,New Theory,10,0.2,0.8
1672,cycle,True,5,New Theory,10,0.2,0.8
1673,cycle,True,9,New Theory,10,0.2,0.8
1674,cycle,True,11,New Theory,10,0.2,0.8
1675,cycle,True,1,Old Theory,10,0.2,0.8
1676,cycle,True,7,New Theory,10,0.2,0.8
1677,cycle,True,2,Old Theory,10,0.2,0.8
1678,cycle,True,8,New Theory,10,0.2,0.8
1679,cycle,True,8,New Theory,10,0.2,0.8
1680,cycle,True,8,New Theory,10,0.2,0.8
1681,cycle,True,3,Old Theory,10,0.2,0.8
1682,cycle,True,9,New Theory,10,0.2,0.8
1683,cycle,True,8,New Theory,10,0.2,0.8
1684,cycle,True,7,New Theory,10,0.2,0.8
1685,cycle,True,8,New Theory,10,0.2,0.8
1686,cycle,True,9,New Theory,10,0.2,0.8
1687,cycle,True,9,New Theory,10,0.2,0.8
1688,cycle,True,8,New Theory,10,0.2,0.8
1689,cycle,True,6,New Theory,10,0.2,0.8
1690,cycle,True,8,New Theory,10,0.2,0.8
1691,cycle,True,10,New Theory,10,0.2,0.8
1692,cycle,True,1,Old Theory,10,0.2,0.8
1693,cycle,True,9,New Theory,10,0.2,0.8
1694,cycle,True,1,Old Theory,10,0.2,0.8
1695,cycle,True,6,New Theory,10,0.2,0.8
1696,cycle,True,9,New Theory,10,0.2,0.8
1697,cycle,True,7,New Theory,10,0.2,0.8
1698,cycle,True,5,Old Theory,10,0.2,0.8
1699,cycle,True,10,New Theory,10,0.2,0.8
1700,cycle,True,10,New Theory,10,0.2,0.8
1701,cycle,True,7,New Theory,10,0.2,0.8
1702,cycle,True,2,Old Theory,10,0.2,0.8
1703,cycle,True,6,New Theory,10,0.2,0.8
1704,cycle,True,7,New Theory,10,0.2,0.8
1705,cycle,True,7,New Theory,10,0.2,0.8
1706,cycle,True,7,New Theory,10,0.2,0.8
1707,cycle,True,1,Old Theory,10,0.2,0.8
1708,cycle,True,9,New Theory,10,0.2,0.8
1709,cycle,True,3,Old Theory,10,0.2,0.8
1710,cycle,True,4,Old Theory,10,0.2,0.8
1711,cycle,True,9,New Theory,10,0.2,0.8
1712,cycle,True,10,New Theory,10,0.2,0.8
1713,cycle,True,9,New Theory,10,0.2,0.8
1714,cycle,True,7,New Theory,10,0.2,0.8
1715,cycle,True,9,New Theory,10,0.2,0.8
1716,cycle,True,12,New Theory,10,0.2,0.8
1717,cycle,True,3,Old Theory,10,0.2,0.8
1718,cycle,True,9,New Theory,10,0.2,0.8
1719,cycle,True,8,New Theory,10,0.2,0.8
1720,cycle,True,6,New Theory,10,0.2,0.8
1721,cycle,True,4,Old Theory,10,0.2,0.8
1722,cycle,True,9,New Theory,10,0.2,0.8
1723,cycle,True,2,Old Theory,10,0.2,0.8
1724,cycle,True,6,New Theory,10,0.2,0.8
1725,cycle,True,1,Old Theory,10,0.2,0.8
1726,cycle,True,5,Old Theory,10,0.2,0.8
1727,cycle,True,2,Old Theory,10,0.2,0.8
1728,cycle,True,2,Old Theory,10,0.2,0.8
1729,cycle,True,7,New Theory,10,0.2,0.8
1730,cycle,True,3,Old Theory,10,0.2,0.8
1731,cycle,True,8,New Theory,10,0.2,0.8
1732,cycle,True,8,New Theory,10,0.2,0.8
1733,cycle,True,9,New Theory,10,0.2,0.8
1734,cycle,True,10,New Theory,10,0.2,0.8
1735,cycle,True,8,New Theory,10,0.2,0.8
1736,cycle,True,10,New Theory,10,0.2,0.8
1737,cycle,True,8,New Theory,10,0.2,0.8
1738,cycle,True,3,Old Theory,10,0.2,0.8
1739,cycle,True,1,Old Theory,10,0.2,0.8
1740,cycle,True,6,New Theory,10,0.2,0.8
1741,cycle,True,3,Old Theory,10,0.2,0.8
1742,cycle,True,7,New Theory,10,0.2,0.8
1743,cycle,True,9,New Theory,10,0.2,0.8
1744,cycle,True,6,New Theory,10,0.2,0.8
1745,cycle,True,7,New Theory,10,0.2,0.8
1746,cycle,True,2,Old Theory,10,0.2,0.8
1747,cycle,True,7,New Theory,10,0.2,0.8
1748,cycle,True,7,New Theory,10,0.2,0.8
1749,cycle,True,7,New Theory,10,0.2,0.8
1750,cycle,True,9,New Theory,10,0.2,0.8
1751,cycle,True,1,Old Theory,10,0.2,0.8
1752,cycle,True,7,New Theory,10,0.2,0.8
1753,cycle,True,6,New Theory,10,0.2,0.8
1754,cycle,True,1,Old Theory,10,0.2,0.8
1755,cycle,True,7,New Theory,10,0.2,0.8
1756,cycle,True,6,New Theory,10,0.2,0.8
1757,cycle,True,8,New Theory,10,0.2,0.8
1758,cycle,True,10,New Theory,10,0.2,0.8
1759,cycle,True,10,New Theory,10,0.2,0.8
1760,cycle,True,10,New Theory,10,0.2,0.8
1761,cycle,True,8,New Theory,10,0.2,0.8
1762,cycle,True,9,New Theory,10,0.2,0.8
1763,cycle,True,8,New Theory,10,0.2,0.8
1764,cycle,True,5,New Theory,10,0.2,0.8
1765,cycle,True,2,Old Theory,10,0.2,0.8
1766,cycle,True,7,New Theory,10,0.2,0.8
1767,cycle,True,8,New Theory,10,0.2,0.8
1768,cycle,True,1,Old Theory,10,0.2,0.8
1769,cycle,True,8,New Theory,10,0.2,0.8
1770,cycle,True,2,Old Theory,10,0.2,0.8
1771,cycle,True,12,New Theory,10,0.2,0.8
1772,cycle,True,6,New Theory,10,0.2,0.8
1773,cycle,True,9,New Theory,10,0.2,0.8
1774,cycle,True,7,New Theory,10,0.2,0.8
1775,cycle,True,8,New Theory,10,0.2,0.8
1776,cycle,True,6,New Theory,10,0.2,0.8
1777,cycle,True,6,New Theory,10,0.2,0.8
1778,cycle,True,4,Old Theory,10,0.2,0.8
1779,cycle,True,7,New Theory,10,0.2,0.8
1780,cycle,True,9,New Theory,10,0.2,0.8
1781,cycle,True,10,New Theory,10,0.2,0.8
1782,cycle,True,2,Old Theory,10,0.2,0.8
1783,cycle,True,7,New Theory,10,0.2,0.8
1784,cycle,True,1,Old Theory,10,0.2,0.8
1785,cycle,True,8,New Theory,10,0.2,0.8
1786,cycle,True,6,New Theory,10,0.2,0.8
1787,cycle,True,9,New Theory,10,0.2,0.8
1788,cycle,True,6,New Theory,10,0.2,0.8
1789,cycle,True,1,Old Theory,10,0.2,0.8
1790,cycle,True,8,New Theory,10,0.2,0.8
1791,cycle,True,9,New Theory,10,0.2,0.8
1792,cycle,True,8,New Theory,10,0.2,0.8
1793,cycle,True,10,New Theory,10,0.2,0.8
1794,cycle,True,2,Old Theory,10,0.2,0.8
1795,cycle,True,2,Old Theory,10,0.2,0.8
1796,cycle,True,8,New Theory,10,0.2,0.8
1797,cycle,True,9,New Theory,10,0.2,0.8
1798,cycle,True,1,Old Theory,10,0.2,0.8
1799,cycle,True,7,New Theory,10,0.2,0.8
1800,cycle,True,8,New Theory,10,0.2,0.8
1801,cycle,True,9,New Theory,10,0.2,0.8
1802,cycle,True,2,Old Theory,10,0.2,0.8
1803,cycle,True,1,Old Theory,10,0.2,0.8
1804,cycle,True,7,New Theory,10,0.2,0.8
1805,cycle,True,8,New Theory,10,0.2,0.8
1806,cycle,True,2,Old Theory,10,0.2,0.8
1807,cycle,True,10,New Theory,10,0.2,0.8
1808,cycle,True,8,New Theory,10,0.2,0.8
1809,cycle,True,1,Old Theory,10,0.2,0.8
1810,cycle,True,2,Old Theory,10,0.2,0.8
1811,cycle,True,10,New Theory,10,0.2,0.8
1812,cycle,True,6,New Theory,10,0.2,0.8
1813,cycle,True,1,Old Theory,10,0.2,0.8
1814,cycle,True,8,New Theory,10,0.2,0.8
1815,cycle,True,1,Old Theory,10,0.2,0.8
1816,cycle,True,10,New Theory,10,0.2,0.8
1817,cycle,True,6,New Theory,10,0.2,0.8
1818,cycle,True,2,Old Theory,10,0.2,0.8
1819,cycle,True,6,New Theory,10,0.2,0.8
1820,cycle,True,2,Old Theory,10,0.2,0.8
1821,cycle,True,12,New Theory,10,0.2,0.8
1822,cycle,True,2,Old Theory,10,0.2,0.8
1823,cycle,True,2,Old Theory,10,0.2,0.8
1824,cycle,True,9,New Theory,10,0.2,0.8
1825,cycle,True,8,New Theory,10,0.2,0.8
1826,cycle,True,2,Old Theory,10,0.2,0.8
1827,cycle,True,9,New Theory,10,0.2,0.8
1828,cycle,True,10,New Theory,10,0.2,0.8
1829,cycle,True,11,New Theory,10,0.2,0.8
1830,cycle,True,10,New Theory,10,0.2,0.8
1831,cycle,True,2,Old Theory,10,0.2,0.8
1832,cycle,True,9,New Theory,10,0.2,0.8
1833,cycle,True,8,New Theory,10,0.2,0.8
1834,cycle,True,2,Old Theory,10,0.2,0.8
1835,cycle,True,6,New Theory,10,0.2,0.8
1836,cycle,True,2,Old Theory,10,0.2,0.8
1837,cycle,True,2,Old Theory,10,0.2,0.8
1838,cycle,True,3,Old Theory,10,0.2,0.8
1839,cycle,True,11,New Theory,10,0.2,0.8
1840,cycle,True,1,Old Theory,10,0.2,0.8
1841,cycle,True,7,New Theory,10,0.2,0.8
1842,cycle,True,2,Old Theory,10,0.2,0.8
1843,cycle,True,2,Old Theory,10,0.2,0.8
1844,cycle,True,2,Old Theory,10,0.2,0.8
1845,cycle,True,7,New Theory,10,0.2,0.8
1846,cycle,True,7,New Theory,10,0.2,0.8
1847,cycle,True,11,New Theory,10,0.2,0.8
1848,cycle,True,8,New Theory,10,0.2,0.8
1849,cycle,True,9,New Theory,10,0.2,0.8
1850,cycle,True,8,New Theory,10,0.2,0.8
1851,cycle,True,1,Old Theory,10,0.2,0.8
1852,cycle,True,1,Old Theory,10,0.2,0.8
1853,cycle,True,11,New Theory,10,0.2,0.8
1854,cycle,True,3,Old Theory,10,0.2,0.8
1855,cycle,True,8,New Theory,10,0.2,0.8
1856,cycle,True,1,Old Theory,10,0.2,0.8
1857,cycle,True,7,New Theory,10,0.2,0.8
1858,cycle,True,6,New Theory,10,0.2,0.8
1859,cycle,True,1,Old Theory,10,0.2,0.8
1860,cycle,True,9,New Theory,10,0.2,0.8
1861,cycle,True,1,Old Theory,10,0.2,0.8
1862,cycle,True,1,Old Theory,10,0.2,0.8
1863,cycle,True,9,New Theory,10,0.2,0.8
1864,cycle,True,6,New Theory,10,0.2,0.8
1865,cycle,True,12,New Theory,10,0.2,0.8
1866,cycle,True,9,New Theory,10,0.2,0.8
1867,cycle,True,3,Old Theory,10,0.2,0.8
1868,cycle,True,2,Old Theory,10,0.2,0.8
1869,cycle,True,8,New Theory,10,0.2,0.8
1870,cycle,True,7,New Theory,10,0.2,0.8
1871,cycle,True,4,Old Theory,10,0.2,0.8
1872,cycle,True,9,New Theory,10,0.2,0.8
1873,cycle,True,10,New Theory,10,0.2,0.8
1874,cycle,True,3,Old Theory,10,0.2,0.8
1875,cycle,True,8,New Theory,10,0.2,0.8
1876,cycle,True,1,Old Theory,10,0.2,0.8
1877,cycle,True,10,New Theory,10,0.2,0.8
1878,cycle,True,7,New Theory,10,0.2,0.8
1879,cycle,True,9,New Theory,10,0.2,0.8
1880,cycle,True,3,Old Theory,10,0.2,0.8
1881,cycle,True,1,Old Theory,10,0.2,0.8
1882,cycle,True,2,Old Theory,10,0.2,0.8
1883,cycle,True,3,Old Theory,10,0.2,0.8
1884,cycle,True,1,Old Theory,10,0.2,0.8
1885,cycle,True,1,Old Theory,10,0.2,0.8
1886,cycle,True,8,New Theory,10,0.2,0.8
1887,cycle,True,1,Old Theory,10,0.2,0.8
1888,cycle,True,2,Old Theory,10,0.2,0.8
1889,cycle,True,2,Old Theory,10,0.2,0.8
1890,cycle,True,1,Old Theory,10,0.2,0.8
1891,cycle,True,6,New Theory,10,0.2,0.8
1892,cycle,True,1,Old Theory,10,0.2,0.8
1893,cycle,True,1,Old Theory,10,0.2,0.8
1894,cycle,True,3,Old Theory,10,0.2,0.8
1895,cycle,True,3,Old Theory,10,0.2,0.8
1896,cycle,True,2,Old Theory,10,0.2,0.8
1897,cycle,True,10,New Theory,10,0.2,0.8
1898,cycle,True,8,New Theory,10,0.2,0.8
1899,cycle,True,4,Old Theory,10,0.2,0.8
1900,cycle,True,9,New Theory,10,0.2,0.8
1901,cycle,True,1,Old Theory,10,0.2,0.8
1902,cycle,True,2,Old Theory,10,0.2,0.8
1903,cycle,True,8,New Theory,10,0.2,0.8
1904,cycle,True,8,New Theory,10,0.2,0.8
1905,cycle,True,9,New Theory,10,0.2,0.8
1906,cycle,True,6,New Theory,10,0.2,0.8
1907,cycle,True,1,Old Theory,10,0.2,0.8
1908,cycle,True,1,Old Theory,10,0.2,0.8
1909,cycle,True,7,New Theory,10,0.2,0.8
1910,cycle,True,7,New Theory,10,0.2,0.8
1911,cycle,True,9,New Theory,10,0.2,0.8
1912,cycle,True,7,New Theory,10,0.2,0.8
1913,cycle,True,3,Old Theory,10,0.2,0.8
1914,cycle,True,7,New Theory,10,0.2,0.8
1915,cycle,True,7,New Theory,10,0.2,0.8
1916,cycle,True,2,Old Theory,10,0.2,0.8
1917,cycle,True,2,Old Theory,10,0.2,0.8
1918,cycle,True,13,New Theory,10,0.2,0.8
1919,cycle,True,1,Old Theory,10,0.2,0.8
1920,cycle,True,7,New Theory,10,0.2,0.8
1921,cycle,True,3,Old Theory,10,0.2,0.8
1922,cycle,True,9,New Theory,10,0.2,0.8
1923,cycle,True,1,Old Theory,10,0.2,0.8
1924,cycle,True,9,New Theory,10,0.2,0.8
1925,cycle,True,7,New Theory,10,0.2,0.8
1926,cycle,True,3,Old Theory,10,0.2,0.8
1927,cycle,True,9,New Theory,10,0.2,0.8
1928,cycle,True,11,New Theory,10,0.2,0.8
1929,cycle,True,3,Old Theory,10,0.2,0.8
1930,cycle,True,6,New Theory,10,0.2,0.8
1931,cycle,True,3,Old Theory,10,0.2,0.8
1932,cycle,True,1,Old Theory,10,0.2,0.8
1933,cycle,True,8,New Theory,10,0.2,0.8
1934,cycle,True,1,Old Theory,10,0.2,0.8
1935,cycle,True,6,New Theory,10,0.2,0.8
1936,cycle,True,7,New Theory,10,0.2,0.8
1937,cycle,True,1,Old Theory,10,0.2,0.8
1938,cycle,True,10,New Theory,10,0.2,0.8
1939,cycle,True,1,Old Theory,10,0.2,0.8
1940,cycle,True,10,New Theory,10,0.2,0.8
1941,cycle,True,8,New Theory,10,0.2,0.8
1942,cycle,True,8,New Theory,10,0.2,0.8
1943,cycle,True,1,Old Theory,10,0.2,0.8
1944,cycle,True,8,New Theory,10,0.2,0.8
1945,cycle,True,10,New Theory,10,0.2,0.8
1946,cycle,True,11,New Theory,10,0.2,0.8
1947,cycle,True,1,Old Theory,10,0.2,0.8
1948,cycle,True,8,New Theory,10,0.2,0.8
1949,cycle,True,1,Old Theory,10,0.2,0.8
1950,cycle,True,6,New Theory,10,0.2,0.8
1951,cycle,True,11,New Theory,10,0.2,0.8
1952,cycle,True,1,Old Theory,10,0.2,0.8
1953,cycle,True,10,New Theory,10,0.2,0.8
1954,cycle,True,1,Old Theory,10,0.2,0.8
1955,cycle,True,10,New Theory,10,0.2,0.8
1956,cycle,True,8,New Theory,10,0.2,0.8
1957,cycle,True,6,New Theory,10,0.2,0.8
1958,cycle,True,7,New Theory,10,0.2,0.8
1959,cycle,True,3,Old Theory,10,0.2,0.8
1960,cycle,True,7,New Theory,10,0.2,0.8
1961,cycle,True,8,New Theory,10,0.2,0.8
1962,cycle,True,8,New Theory,10,0.2,0.8
1963,cycle,True,7,New Theory,10,0.2,0.8
1964,cycle,True,8,New Theory,10,0.2,0.8
1965,cycle,True,8,New Theory,10,0.2,0.8
1966,cycle,True,10,New Theory,10,0.2,0.8
1967,cycle,True,9,New Theory,10,0.2,0.8
1968,cycle,True,1,Old Theory,10,0.2,0.8
1969,cycle,True,10,New Theory,10,0.2,0.8
1970,cycle,True,1,Old Theory,10,0.2,0.8
1971,cycle,True,8,New Theory,10,0.2,0.8
1972,cycle,True,2,Old Theory,10,0.2,0.8
1973,cycle,True,10,New Theory,10,0.2,0.8
1974,cycle,True,7,New Theory,10,0.2,0.8
1975,cycle,True,9,New Theory,10,0.2,0.8
1976,cycle,True,1,Old Theory,10,0.2,0.8
1977,cycle,True,7,New Theory,10,0.2,0.8
1978,cycle,True,9,New Theory,10,0.2,0.8
1979,cycle,True,1,Old Theory,10,0.2,0.8
1980,cycle,True,1,Old Theory,10,0.2,0.8
1981,cycle,True,8,New Theory,10,0.2,0.8
1982,cycle,True,8,New Theory,10,0.2,0.8
1983,cycle,True,7,New Theory,10,0.2,0.8
1984,cycle,True,7,New Theory,10,0.2,0.8
1985,cycle,True,9,New Theory,10,0.2,0.8
1986,cycle,True,8,New Theory,10,0.2,0.8
1987,cycle,True,1,Old Theory,10,0.2,0.8
1988,cycle,True,10,New Theory,10,0.2,0.8
1989,cycle,True,8,New Theory,10,0.2,0.8
1990,cycle,True,1,Old Theory,10,0.2,0.8
1991,cycle,True,6,New Theory,10,0.2,0.8
1992,cycle,True,7,New Theory,10,0.2,0.8
1993,cycle,True,6,New Theory,10,0.2,0.8
1994,cycle,True,9,New Theory,10,0.2,0.8
1995,cycle,True,8,New Theory,10,0.2,0.8
1996,cycle,True,3,Old Theory,10,0.2,0.8
1997,cycle,True,11,New Theory,10,0.2,0.8
1998,cycle,True,7,New Theory,10,0.2,0.8
1999,cycle,True,9,New Theory,10,0.2,0.8
2000,cycle,True,9,New Theory,10,0.2,0.8
